created_at,text,conversation_id,edit_history_tweet_ids,possibly_sensitive,reply_settings,lang,author_id,id,entities.urls,entities.annotations,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,geo.place_id,attachments.media_keys,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,entities.hashtags,referenced_tweets,in_reply_to_user_id,username,name,location,keyword,entities.mentions,attachments.poll_ids,attachments.media_source_tweet_id,entities.cashtags,withheld.country_codes
2024-02-12T01:06:20.000Z,"RT @wlcm2int_times: GO GO #UFO! It's already the second ad about #aliens at the #SuperBowl. 

#ufotwitter #ufox #ufos #uaps #uap
https://t.…",1.7568471680763663e+18,['1756847168076366305'],FALSE,everyone,en,1.3672984500779336e+18,1.7568471680763663e+18,,"[{'start': 27, 'end': 29, 'probability': 0.7678, 'type': 'Other', 'normalized_text': 'UFO'}, {'start': 81, 'end': 89, 'probability': 0.9409, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 95, 'end': 104, 'probability': 0.609, 'type': 'Other', 'normalized_text': 'ufotwitter'}, {'start': 107, 'end': 110, 'probability': 0.4934, 'type': 'Other', 'normalized_text': 'ufox'}, {'start': 113, 'end': 116, 'probability': 0.4506, 'type': 'Other', 'normalized_text': 'ufos'}, {'start': 119, 'end': 122, 'probability': 0.4506, 'type': 'Other', 'normalized_text': 'uaps'}, {'start': 125, 'end': 127, 'probability': 0.4367, 'type': 'Other', 'normalized_text': 'uap'}]",5,FALSE,2024-02-12T02:06:20.000Z,,,2,0,0,0,0,0,"[{'start': 26, 'end': 30, 'tag': 'UFO'}, {'start': 65, 'end': 72, 'tag': 'aliens'}, {'start': 80, 'end': 90, 'tag': 'SuperBowl'}, {'start': 94, 'end': 105, 'tag': 'ufotwitter'}, {'start': 106, 'end': 111, 'tag': 'ufox'}, {'start': 112, 'end': 117, 'tag': 'ufos'}, {'start': 118, 'end': 123, 'tag': 'uaps'}, {'start': 124, 'end': 128, 'tag': 'uap'}]","[{'type': 'retweeted', 'id': '1756834655452446885'}]",,SkyFalling20XX,Chicken Little,,Apartments.com,"[{'start': 3, 'end': 18, 'username': 'wlcm2int_times', 'id': '68466678'}]",,,,
2024-02-12T01:06:11.000Z,"RT @Adweek: When the aliens arrive, will we even notice them? Only if they build a website, says the @squarespace #SuperBowl spot directed…",1.756847131992662e+18,['1756847131992662085'],FALSE,everyone,en,23013192,1.756847131992662e+18,,"[{'start': 115, 'end': 123, 'probability': 0.9221, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T02:06:11.000Z,,,2,0,0,0,0,0,"[{'start': 114, 'end': 124, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756842929711206829'}]",,cristimoreano,Cristina,Ecuador,Apartments.com,"[{'start': 3, 'end': 10, 'username': 'Adweek', 'id': '30205586'}, {'start': 101, 'end': 113, 'username': 'squarespace', 'id': '14319981'}]",,,,
2024-02-12T01:05:54.000Z,"So we're just casually implanting aliens into public thought with commercials in TELL-A-VISION PROGRAMMING ... DISCLOSURE IS UPON US
#SuperBowl",1.7568470620695268e+18,['1756847062069526881'],FALSE,everyone,en,9.008121221998715e+17,1.7568470620695268e+18,,"[{'start': 86, 'end': 93, 'probability': 0.5202, 'type': 'Other', 'normalized_text': 'A-VISION'}, {'start': 134, 'end': 142, 'probability': 0.8868, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T02:05:54.000Z,,,1,2,11,0,0,589,"[{'start': 133, 'end': 143, 'tag': 'SuperBowl'}]",,,OfficialBGore,Brandon Gore,"Minnesota, USA",Apartments.com,,,,,
2024-02-12T01:03:52.000Z,"Every #SuperBowl commercial is an ad for some weird tech company, with a story that makes absolutely no sense, but it always includes aliens, and a ton of celebrities 
#SuperBowlAds 🧐
#ItsANewWorldIGuess",1.756846547793314e+18,['1756846547793314023'],FALSE,everyone,en,1.1566097207168123e+18,1.756846547793314e+18,,"[{'start': 7, 'end': 15, 'probability': 0.9414, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 169, 'end': 180, 'probability': 0.779, 'type': 'Other', 'normalized_text': 'SuperBowlAds'}]",5,TRUE,2024-02-12T02:03:52.000Z,,,0,0,1,0,0,613,"[{'start': 6, 'end': 16, 'tag': 'SuperBowl'}, {'start': 168, 'end': 181, 'tag': 'SuperBowlAds'}, {'start': 184, 'end': 203, 'tag': 'ItsANewWorldIGuess'}]",,,Tine_Rass,Dr. Tine Rassalle,"Columbus, Ohio",Apartments.com,,,,,
2024-02-12T01:03:32.000Z,RT @blackvaultcom: Seeing aliens and UFOs at the #SuperBowl a lot. You?,1.7568464640791104e+18,['1756846464079110513'],FALSE,everyone,en,1.3672984500779336e+18,1.7568464640791104e+18,,"[{'start': 50, 'end': 58, 'probability': 0.9738, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T02:03:32.000Z,,,30,0,0,0,0,0,"[{'start': 49, 'end': 59, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756831114402881862'}]",,SkyFalling20XX,Chicken Little,,Apartments.com,"[{'start': 3, 'end': 17, 'username': 'blackvaultcom', 'id': '71320740'}]",,,,
2024-02-12T01:03:23.000Z,"Dang there sure are a lot of commercials with aliens in them. lol
#SuperBowl https://t.co/lXWp4K2m2v",1.756846426829513e+18,['1756846426829513052'],FALSE,everyone,en,85554612,1.756846426829513e+18,"[{'start': 77, 'end': 100, 'url': 'https://t.co/lXWp4K2m2v', 'expanded_url': 'https://twitter.com/mari45678910/status/1756846426829513052/photo/1', 'display_url': 'pic.twitter.com/lXWp4K2m2v', 'media_key': '16_1756846416369012736'}]","[{'start': 67, 'end': 75, 'probability': 0.9583, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T02:03:23.000Z,,['16_1756846416369012736'],0,0,0,0,0,188,"[{'start': 66, 'end': 76, 'tag': 'SuperBowl'}]",,,mari45678910,Mari,,Apartments.com,,,,,
2024-02-12T01:00:37.000Z,"1) BMW - Walken
2) Dunkin - Dunkings
3) Statefarm - Ahhnold
4) M&amp;M - Ring of Almost
5) CeraVe - Cera
6) Reese’s - No Yes 
7)Oreo - Twist
8) T Mobile - Magenta
9) Google - 2 Faces
10) Apartments - Aliens
#SuperBowl  #SuperBowlLVIII  #NicksSBCommercialRanking",1.7568168947477015e+18,['1756845729316778275'],FALSE,everyone,en,294920612,1.7568457293167782e+18,,"[{'start': 3, 'end': 5, 'probability': 0.7782, 'type': 'Organization', 'normalized_text': 'BMW'}]",5,FALSE,2024-02-12T02:00:37.000Z,,,0,1,0,0,0,290,"[{'start': 207, 'end': 217, 'tag': 'SuperBowl'}, {'start': 219, 'end': 234, 'tag': 'SuperBowlLVIII'}, {'start': 236, 'end': 261, 'tag': 'NicksSBCommercialRanking'}]","[{'type': 'replied_to', 'id': '1756844221053481082'}]",294920612,NickRhimself,Nick,,Apartments.com,,,,,
2024-02-12T01:00:37.000Z,"1) BMW - Walken
2) Dunkin - Dunkings
3) Statefarm - Ahhnold
4) M&amp;M - Ring of Almost
5) CeraVe - Cera
6) Reese’s - No Yes 
7)Oreo - Twist
8) T Mobile - Magenta
9) Google - 2 Faces
10) Apartments - Aliens
#SuperBowl  #SuperBowlLVIII  #NicksSBCommercialRanking",1.7568168947477015e+18,['1756845729316778275'],FALSE,everyone,en,294920612,1.7568457293167782e+18,,"[{'start': 3, 'end': 5, 'probability': 0.7782, 'type': 'Organization', 'normalized_text': 'BMW'}]",5,FALSE,2024-02-12T02:00:37.000Z,,,0,1,0,0,0,290,"[{'start': 207, 'end': 217, 'tag': 'SuperBowl'}, {'start': 219, 'end': 234, 'tag': 'SuperBowlLVIII'}, {'start': 236, 'end': 261, 'tag': 'NicksSBCommercialRanking'}]","[{'type': 'replied_to', 'id': '1756844221053481082'}]",294920612,NickRhimself,Nick,,Apartments.com,,,,,
2024-02-12T01:00:05.000Z,why does almost every single #SuperBowl ad include aliens? what are they trying to tell us? 👽🛸,1.756845595082273e+18,['1756845595082272905'],FALSE,everyone,en,1.321161761542865e+18,1.756845595082273e+18,,"[{'start': 30, 'end': 38, 'probability': 0.9831, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T02:00:05.000Z,,,0,0,1,0,0,166,"[{'start': 29, 'end': 39, 'tag': 'SuperBowl'}]",,,jvandootingh,Jordan Van Dootingh,"Cleveland, OH",Apartments.com,,,,,
2024-02-12T00:59:30.000Z,Are aliens is a theme for #SuperBowl ads this year? #SuperBowlAds,1.7568454493808768e+18,['1756845449380876799'],FALSE,everyone,en,37500146,1.7568454493808768e+18,,"[{'start': 27, 'end': 35, 'probability': 0.9724, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 53, 'end': 64, 'probability': 0.9433, 'type': 'Other', 'normalized_text': 'SuperBowlAds'}]",5,TRUE,2024-02-12T01:59:30.000Z,,,0,0,0,0,0,219,"[{'start': 26, 'end': 36, 'tag': 'SuperBowl'}, {'start': 52, 'end': 65, 'tag': 'SuperBowlAds'}]",,,itsravendar,Ravendar Bhojwani,"Seattle, WA",Apartments.com,,,,,
2024-02-12T00:59:02.000Z,"I'm watching the Ancient Aliens marathon on History, not the Superbowl. Lmao.",1.7568453341507464e+18,['1756845334150746376'],FALSE,everyone,en,381603733,1.7568453341507464e+18,,"[{'start': 17, 'end': 30, 'probability': 0.9436, 'type': 'Other', 'normalized_text': 'Ancient Aliens'}, {'start': 61, 'end': 69, 'probability': 0.7917, 'type': 'Other', 'normalized_text': 'Superbowl'}]",5,TRUE,2024-02-12T01:59:02.000Z,,,0,0,0,0,0,39,,,,MeganxAutumn,ℳaegyn. 💞,,Apartments.com,,,,,
2024-02-12T00:58:30.000Z,"Hey @SuperBowl @NFL @YouTubeTV 
4 commercials about aliens before half time, you trying to tell us something?
#Illuminati",1.756845198905078e+18,['1756845198905078091'],FALSE,everyone,en,1.1617943764834632e+18,1.756845198905078e+18,,,5,TRUE,2024-02-12T01:58:30.000Z,,,0,0,0,0,0,267,"[{'start': 110, 'end': 121, 'tag': 'Illuminati'}]",,,runninline,JAY,"Texas, USA",Apartments.com,"[{'start': 4, 'end': 14, 'username': 'SuperBowl', 'id': '19425947'}, {'start': 15, 'end': 19, 'username': 'NFL', 'id': '19426551'}, {'start': 20, 'end': 30, 'username': 'YouTubeTV', 'id': '803263807489536000'}]",,,,
2024-02-12T00:56:28.000Z,"RT @nftpowerranking: Shouldn’t have bet on aliens invading the SuperBowl 

Just realized I’m not gonna make it out to collect the money if…",1.756844686319227e+18,['1756844686319226939'],FALSE,everyone,en,4917456893,1.756844686319227e+18,,"[{'start': 63, 'end': 71, 'probability': 0.9808, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T01:56:28.000Z,,,3,0,0,0,0,0,,"[{'type': 'retweeted', 'id': '1756840566602838293'}]",,AnoNakamigo,AN°N,,Apartments.com,"[{'start': 3, 'end': 19, 'username': 'nftpowerranking', 'id': '1504642992350457856'}]",,,,
2024-02-12T00:55:01.000Z,"RT @Understanding6: Why so many UFOs in the Superbowl ads this year?
#Superbowl #America #Aliens",1.7568443214902723e+18,['1756844321490272331'],FALSE,everyone,en,65161012,1.7568443214902723e+18,,"[{'start': 32, 'end': 35, 'probability': 0.5854, 'type': 'Other', 'normalized_text': 'UFOs'}, {'start': 44, 'end': 52, 'probability': 0.8076, 'type': 'Other', 'normalized_text': 'Superbowl'}, {'start': 70, 'end': 78, 'probability': 0.8306, 'type': 'Other', 'normalized_text': 'Superbowl'}, {'start': 81, 'end': 87, 'probability': 0.9215, 'type': 'Place', 'normalized_text': 'America'}, {'start': 90, 'end': 95, 'probability': 0.6698, 'type': 'Other', 'normalized_text': 'Aliens'}]",5,FALSE,2024-02-12T01:55:01.000Z,,,2,0,0,0,0,0,"[{'start': 69, 'end': 79, 'tag': 'Superbowl'}, {'start': 80, 'end': 88, 'tag': 'America'}, {'start': 89, 'end': 96, 'tag': 'Aliens'}]","[{'type': 'retweeted', 'id': '1756844235884503243'}]",,Don_Gatsby910,🥶Don Gatsby🥶,9Dime ,Apartments.com,"[{'start': 3, 'end': 18, 'username': 'Understanding6', 'id': '303914257'}]",,,,
2024-02-12T00:54:41.000Z,"Why so many UFOs in the Superbowl ads this year?
#Superbowl #America #Aliens",1.7568442358845033e+18,['1756844235884503243'],FALSE,everyone,en,303914257,1.7568442358845033e+18,,"[{'start': 12, 'end': 15, 'probability': 0.5568, 'type': 'Other', 'normalized_text': 'UFOs'}, {'start': 24, 'end': 32, 'probability': 0.8066, 'type': 'Other', 'normalized_text': 'Superbowl'}, {'start': 50, 'end': 58, 'probability': 0.8407, 'type': 'Other', 'normalized_text': 'Superbowl'}, {'start': 61, 'end': 67, 'probability': 0.9177, 'type': 'Place', 'normalized_text': 'America'}, {'start': 70, 'end': 75, 'probability': 0.6485, 'type': 'Other', 'normalized_text': 'Aliens'}]",5,TRUE,2024-02-12T01:54:41.000Z,,,2,1,3,0,0,460,"[{'start': 49, 'end': 59, 'tag': 'Superbowl'}, {'start': 60, 'end': 68, 'tag': 'America'}, {'start': 69, 'end': 76, 'tag': 'Aliens'}]",,,Understanding6,Understanding,,Apartments.com,,,,,
2024-02-12T00:54:37.000Z,"1) BMW - Walken
2) Dunkin - Dunkings
3) Statefarm - Ahhnold
4) M&amp;M - Ring of Almost
5) CeraVe - Cera
6) Reese’s - No Yes 
7)Oreo - Twist
8) T Mobile - Magenta
9) Apartments - Aliens
10) Kawasaki - Mullet
#SuperBowl #SuperBowlLVIII #NicksSBCommercialRanking",1.7568168947477015e+18,['1756844221053481082'],FALSE,everyone,en,294920612,1.756844221053481e+18,,"[{'start': 3, 'end': 5, 'probability': 0.7783, 'type': 'Organization', 'normalized_text': 'BMW'}]",5,FALSE,2024-02-12T01:54:37.000Z,,,0,2,0,0,0,370,"[{'start': 208, 'end': 218, 'tag': 'SuperBowl'}, {'start': 219, 'end': 234, 'tag': 'SuperBowlLVIII'}, {'start': 235, 'end': 260, 'tag': 'NicksSBCommercialRanking'}]","[{'type': 'replied_to', 'id': '1756841681876287581'}]",294920612,NickRhimself,Nick,,Apartments.com,,,,,
2024-02-12T00:54:37.000Z,"1) BMW - Walken
2) Dunkin - Dunkings
3) Statefarm - Ahhnold
4) M&amp;M - Ring of Almost
5) CeraVe - Cera
6) Reese’s - No Yes 
7)Oreo - Twist
8) T Mobile - Magenta
9) Apartments - Aliens
10) Kawasaki - Mullet
#SuperBowl #SuperBowlLVIII #NicksSBCommercialRanking",1.7568168947477015e+18,['1756844221053481082'],FALSE,everyone,en,294920612,1.756844221053481e+18,,"[{'start': 3, 'end': 5, 'probability': 0.7783, 'type': 'Organization', 'normalized_text': 'BMW'}]",5,FALSE,2024-02-12T01:54:37.000Z,,,0,2,0,0,0,370,"[{'start': 208, 'end': 218, 'tag': 'SuperBowl'}, {'start': 219, 'end': 234, 'tag': 'SuperBowlLVIII'}, {'start': 235, 'end': 260, 'tag': 'NicksSBCommercialRanking'}]","[{'type': 'replied_to', 'id': '1756841681876287581'}]",294920612,NickRhimself,Nick,,Apartments.com,,,,,
2024-02-12T00:53:46.000Z,#TomBrady and #JeffGoldblum are clearly in a contest for most #SuperBowl commercial appearances,1.7568440085616643e+18,['1756844008561664222'],FALSE,everyone,en,25852004,1.7568440085616643e+18,,"[{'start': 1, 'end': 8, 'probability': 0.9469, 'type': 'Person', 'normalized_text': 'TomBrady'}, {'start': 15, 'end': 26, 'probability': 0.9092, 'type': 'Person', 'normalized_text': 'JeffGoldblum'}, {'start': 63, 'end': 71, 'probability': 0.925, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T01:53:46.000Z,,,0,0,1,0,0,107,"[{'start': 0, 'end': 9, 'tag': 'TomBrady'}, {'start': 14, 'end': 27, 'tag': 'JeffGoldblum'}, {'start': 62, 'end': 72, 'tag': 'SuperBowl'}]",,,phillyfreedm,Bill Kneass,"Clifton Heights, PA",Apartments.com,,,,,
2024-02-12T00:52:18.000Z,"RT @Adweek: When the aliens arrive, will we even notice them? Only if they build a website, says the @squarespace #SuperBowl spot directed…",1.756843637403722e+18,['1756843637403722028'],FALSE,everyone,en,23853454,1.756843637403722e+18,,"[{'start': 115, 'end': 123, 'probability': 0.9221, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T01:52:18.000Z,,,2,0,0,0,0,0,"[{'start': 114, 'end': 124, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756842929711206829'}]",,DeannaLii,Deanna Lee,Los Angeles,Apartments.com,"[{'start': 3, 'end': 10, 'username': 'Adweek', 'id': '30205586'}, {'start': 101, 'end': 113, 'username': 'squarespace', 'id': '14319981'}]",,,,
2024-02-12T00:51:52.000Z,no one cares bc the aliens have been here all along- #SuperBowl,1.7568435300545172e+18,['1756843530054517243'],FALSE,everyone,en,1.6096007769717146e+18,1.7568435300545172e+18,,"[{'start': 54, 'end': 62, 'probability': 0.9731, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T01:51:52.000Z,,,0,0,0,0,0,0,"[{'start': 53, 'end': 63, 'tag': 'SuperBowl'}]",,,Phoenix0x0x0,Phoenix,United States,Apartments.com,,,,,
2024-02-12T00:51:30.000Z,"I watched the Superbowl at a ""party"" once in my life when I was 14. The second tone will be even the Lions go. Thanks for sharing all the commercials tho since I don't watch TV either. Nice seeing all the aliens and I forgot I still never saw Twister",1.7568434384550666e+18,['1756843438455066710'],FALSE,everyone,en,2985020668,1.7568434384550666e+18,,"[{'start': 14, 'end': 22, 'probability': 0.9458, 'type': 'Other', 'normalized_text': 'Superbowl'}, {'start': 101, 'end': 105, 'probability': 0.7088, 'type': 'Organization', 'normalized_text': 'Lions'}, {'start': 243, 'end': 249, 'probability': 0.8473, 'type': 'Other', 'normalized_text': 'Twister'}]",5,TRUE,2024-02-12T01:51:30.000Z,59381e983a8a5770,,0,0,0,0,0,85,,,,Elektron_Rosa,Amber NeVille,Michigan,Apartments.com,,,,,
2024-02-12T00:51:02.000Z,Can Ancient Aliens and Religion CoExist? 👽✝️ #SuperBowl  Alternatives,1.7568433206160916e+18,['1756843320616091649'],FALSE,everyone,ro,1.5784350741895086e+18,1.7568433206160916e+18,,,5,FALSE,2024-02-12T01:51:02.000Z,,,0,0,0,0,0,88,"[{'start': 45, 'end': 55, 'tag': 'SuperBowl'}]",,,BannedB4U,Beard Man,Time Traveler,Apartments.com,,['1756843320184094721'],,,
2024-02-12T00:49:29.000Z,"When the aliens arrive, will we even notice them? Only if they build a website, says the @squarespace #SuperBowl spot directed by Martin Scorsese. 👽 https://t.co/5m3ilVnpmb",1.756842929711207e+18,['1756842929711206829'],FALSE,everyone,en,30205586,1.756842929711207e+18,"[{'start': 149, 'end': 172, 'url': 'https://t.co/5m3ilVnpmb', 'expanded_url': 'https://adweek.it/3HOaAFR', 'display_url': 'adweek.it/3HOaAFR', 'images': [{'url': 'https://pbs.twimg.com/news_img/1755240381522776065/8QxFHStw?format=png&name=orig', 'width': 600, 'height': 315}, {'url': 'https://pbs.twimg.com/news_img/1755240381522776065/8QxFHStw?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Squarespace Super Bowl Ad by Scorsese Depicts Alien Invasion', 'description': 'Squarespace’s Super Bowl ad directed by Martin Scorsese is about an alien invasion that goes unnoticed.', 'unwound_url': 'https://www.adweek.com/brand-marketing/squarespace-super-bowl-ad-directed-by-martin-scorsese-is-an-extraterrestrial-tale-with-a-twist/'}]","[{'start': 103, 'end': 111, 'probability': 0.817, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 130, 'end': 144, 'probability': 0.9797, 'type': 'Person', 'normalized_text': 'Martin Scorsese'}]",5,FALSE,2024-02-12T01:49:29.000Z,,,2,1,12,1,0,5020,"[{'start': 102, 'end': 112, 'tag': 'SuperBowl'}]",,,Adweek,ADWEEK,New York City,Apartments.com,"[{'start': 89, 'end': 101, 'username': 'squarespace', 'id': '14319981'}]",,,,
2024-02-12T00:49:06.000Z,"Aliens are the overwhelming theme of tonight’s commercials. 🤔
#SuperBowl",1.7568428321936346e+18,['1756842832193634572'],FALSE,everyone,en,1.4542573578574766e+18,1.7568428321936346e+18,,"[{'start': 0, 'end': 5, 'probability': 0.6905, 'type': 'Other', 'normalized_text': 'Aliens'}, {'start': 63, 'end': 71, 'probability': 0.947, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T01:49:06.000Z,,,0,0,1,0,0,139,"[{'start': 62, 'end': 72, 'tag': 'SuperBowl'}]",,,EyesOnThePlan,FloridaGirl 🍊,,Apartments.com,,,,,
2024-02-12T00:49:06.000Z,RT @Ayyde_: I’ve lost count on the UFO &amp; aliens being shown in these commercials #SuperBowl,1.7568428306252273e+18,['1756842830625227145'],FALSE,everyone,en,1654405423,1.7568428306252273e+18,,"[{'start': 35, 'end': 37, 'probability': 0.7868, 'type': 'Other', 'normalized_text': 'UFO'}, {'start': 86, 'end': 94, 'probability': 0.9441, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T01:49:06.000Z,,,1,0,0,0,0,0,"[{'start': 85, 'end': 95, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756841109416755511'}]",,camdenvellomm,cam,"Fallbrook, CA",Apartments.com,"[{'start': 3, 'end': 10, 'username': 'Ayyde_', 'id': '1417833075040407561'}]",,,,
2024-02-12T00:48:49.000Z,Lotta commercials about aliens…🤷 #SuperBowl,1.756842761079116e+18,['1756842761079116015'],FALSE,everyone,en,584910229,1.756842761079116e+18,,"[{'start': 0, 'end': 4, 'probability': 0.4574, 'type': 'Other', 'normalized_text': 'Lotta'}, {'start': 34, 'end': 42, 'probability': 0.964, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T01:48:49.000Z,,,0,0,0,0,0,115,"[{'start': 33, 'end': 43, 'tag': 'SuperBowl'}]",,,colin_coyle,Colin Coyle,Bahama Bay in Philadelphia,Apartments.com,,,,,
2024-02-12T00:48:08.000Z,So many UFOs and aliens in the superbowl ads! Wonder why? 🤔 2024 Is the year! https://t.co/S8ePMyDwhC,1.756842589913834e+18,['1756842589913833884'],FALSE,everyone,en,386367405,1.756842589913834e+18,"[{'start': 78, 'end': 101, 'url': 'https://t.co/S8ePMyDwhC', 'expanded_url': 'https://twitter.com/natmooon/status/1756842589913833884/photo/1', 'display_url': 'pic.twitter.com/S8ePMyDwhC', 'media_key': '16_1756842583261687809'}]","[{'start': 8, 'end': 11, 'probability': 0.5699, 'type': 'Other', 'normalized_text': 'UFOs'}]",5,TRUE,2024-02-12T01:48:08.000Z,,['16_1756842583261687809'],0,0,1,0,0,180,,,,natmooon,🌐 Natefoxx 🦊,To The Woods ©️ ,Apartments.com,,,,,
2024-02-12T00:47:39.000Z,"Hes that good lmaooo

#SuperBowl #SuperBowlLVIII #SuperBowlAds #SBLVIII #KansasCityChiefs #SanFrancisco49ers #Chiefs #49ers #TaylorSwift #BrockPurdy #PatrickMahomes #TravisKelce #JeffGoldblum #Apartments #Homes https://t.co/2IGzgzLQyb",1.7568424692479063e+18,['1756842469247906195'],FALSE,everyone,en,1.1234933662793564e+18,1.7568424692479063e+18,"[{'start': 211, 'end': 234, 'url': 'https://t.co/2IGzgzLQyb', 'expanded_url': 'https://twitter.com/toddbarry/status/1756836363293347917', 'display_url': 'x.com/toddbarry/stat…'}]","[{'start': 23, 'end': 31, 'probability': 0.9009, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 34, 'end': 47, 'probability': 0.8039, 'type': 'Other', 'normalized_text': 'SuperBowlLVIII'}, {'start': 50, 'end': 61, 'probability': 0.7578, 'type': 'Other', 'normalized_text': 'SuperBowlAds'}, {'start': 64, 'end': 70, 'probability': 0.6414, 'type': 'Organization', 'normalized_text': 'SBLVIII'}, {'start': 73, 'end': 88, 'probability': 0.9044, 'type': 'Organization', 'normalized_text': 'KansasCityChiefs'}, {'start': 91, 'end': 107, 'probability': 0.8173, 'type': 'Organization', 'normalized_text': 'SanFrancisco49ers'}, {'start': 110, 'end': 115, 'probability': 0.9125, 'type': 'Organization', 'normalized_text': 'Chiefs'}, {'start': 118, 'end': 122, 'probability': 0.9154, 'type': 'Organization', 'normalized_text': '49ers'}, {'start': 125, 'end': 135, 'probability': 0.9319, 'type': 'Person', 'normalized_text': 'TaylorSwift'}, {'start': 138, 'end': 147, 'probability': 0.8294, 'type': 'Person', 'normalized_text': 'BrockPurdy'}, {'start': 150, 'end': 163, 'probability': 0.9406, 'type': 'Person', 'normalized_text': 'PatrickMahomes'}, {'start': 166, 'end': 176, 'probability': 0.9348, 'type': 'Person', 'normalized_text': 'TravisKelce'}, {'start': 179, 'end': 190, 'probability': 0.9159, 'type': 'Person', 'normalized_text': 'JeffGoldblum'}, {'start': 193, 'end': 202, 'probability': 0.4984, 'type': 'Organization', 'normalized_text': 'Apartments'}]",5,TRUE,2024-02-12T01:47:39.000Z,,,0,0,0,0,0,16,"[{'start': 22, 'end': 32, 'tag': 'SuperBowl'}, {'start': 33, 'end': 48, 'tag': 'SuperBowlLVIII'}, {'start': 49, 'end': 62, 'tag': 'SuperBowlAds'}, {'start': 63, 'end': 71, 'tag': 'SBLVIII'}, {'start': 72, 'end': 89, 'tag': 'KansasCityChiefs'}, {'start': 90, 'end': 108, 'tag': 'SanFrancisco49ers'}, {'start': 109, 'end': 116, 'tag': 'Chiefs'}, {'start': 117, 'end': 123, 'tag': '49ers'}, {'start': 124, 'end': 136, 'tag': 'TaylorSwift'}, {'start': 137, 'end': 148, 'tag': 'BrockPurdy'}, {'start': 149, 'end': 164, 'tag': 'PatrickMahomes'}, {'start': 165, 'end': 177, 'tag': 'TravisKelce'}, {'start': 178, 'end': 191, 'tag': 'JeffGoldblum'}, {'start': 192, 'end': 203, 'tag': 'Apartments'}, {'start': 204, 'end': 210, 'tag': 'Homes'}]","[{'type': 'quoted', 'id': '1756836363293347917'}]",,WAVHistheMOC,🏳️‍🌈🥃🍸🎃🧡🖤Dan Baker🖤🧡🎃 🍸🥃🏳️‍🌈,Egg Harbor Township NJ ,Apartments.com,,,,,
